2026-08-26T14:57:56Z\t0\tload\t40966\t30688\tNA\t93\t13649\t2947872195
2026-08-26T14:57:57Z\t1\tload\t40966\t100304\tNA\t93\t13655\t2947872195
2026-08-26T14:57:58Z\t2\tload\t40966\t12478336\tNA\t93\t13651\t2947872195
2026-08-26T14:57:59Z\t3\tload\t40966\t16394576\tNA\t90\t75671\t2947872195
2026-08-26T14:58:00Z\t4\tload\t40966\t17490864\tNA\t86\t164159\t2947872195
2026-08-26T14:58:01Z\t5\tload\t40966\t15764320\tNA\t76\t394230\t2947872195
2026-08-26T14:58:03Z\t6\tload\t40966\t15770800\tNA\t76\t398247\t2947872195
2026-08-26T14:58:04Z\t7\tload\t40966\t15521152\tNA\t75\t420715\t2947872195
2026-08-26T14:58:05Z\t8\tload\t40966\t14866080\tNA\t72\t497548\t2947872195
2026-08-26T14:58:06Z\t9\tload\t40966\t15073696\tNA\t72\t490752\t2947872195
2026-08-26T14:58:07Z\t10\tload\t40966\t15204304\tNA\t72\t484502\t2947872195
2026-08-26T14:58:09Z\t11\tload\t40966\t14685472\tNA\t61\t743158\t2947872195
2026-08-26T14:58:10Z\t12\tload\t40966\t13453488\tNA\t60\t773753\t2947872195
2026-08-26T14:58:11Z\t13\tload\t40966\t12987632\tNA\t58\t815164\t2947872195
2026-08-26T14:58:12Z\t14\tload\t40966\t12644032\tNA\t55\t824555\t2947872195
2026-08-26T14:58:12Z\t15\trequest\t40966\t12689152\tNA\t54\t822812\t2947872195
2026-08-26T14:58:14Z\t16\trequest\t40966\t8668992\tNA\t44\t1028118\t2939483587
2026-08-26T14:58:15Z\t17\trequest\t40966\t7046160\tNA\t35\t1157332\t2931094979
2026-08-26T14:58:16Z\t18\trequest\t40966\t8476992\tNA\t35\t1062273\t4307424379
2026-08-26T14:58:17Z\t19\trequest\t40966\t7272752\tNA\t33\t1171948\t4592301507
2026-08-26T14:58:18Z\t20\trequest\t40966\t7381216\tNA\t35\t1178657\t5009246781
2026-08-26T14:58:19Z\t21\trequest\t40966\t8124528\tNA\t35\t1070183\t5398006333
2026-08-26T14:58:20Z\t22\trequest\t40966\t6872224\tNA\t39\t822079\t5389617725
2026-08-26T14:58:21Z\t23\trequest\t40966\t4683120\tNA\t39\t911821\t5389617725
2026-08-26T14:58:22Z\t24\trequest\t40966\t4693808\tNA\t44\t576103\t5381229117
2026-08-26T14:58:23Z\t25\trequest\t40966\t4754816\tNA\t26\t418213\t5381229117
2026-08-26T14:58:24Z\t26\trequest\t40966\t4869296\tNA\t27\t415816\t5381229117
2026-08-26T14:58:26Z\t27\trequest\t40966\t4985104\tNA\t27\t409222\t5381229117
2026-08-26T14:58:27Z\t28\trequest\t40966\t6231824\tNA\t25\t385829\t5381229117
2026-08-26T14:58:28Z\t29\trequest\t40966\t6300448\tNA\t74\t392533\t5381229117
2026-08-26T14:58:29Z\t30\trequest\t40966\t5982512\tNA\t74\t413496\t5381229117
2026-08-26T14:58:30Z\t31\trequest\t40966\t6190656\tNA\t74\t400646\t5372840509
2026-08-26T14:58:31Z\t32\trequest\t40966\t6393920\tNA\t75\t388029\t5372840509
2026-08-26T14:58:32Z\t33\trequest\t40966\t6606944\tNA\t75\t374786\t5372840509
2026-08-26T14:58:33Z\t34\trequest\t40966\t6811248\tNA\t76\t363805\t5372840509
2026-08-26T14:58:34Z\t35\trequest\t40966\t6972992\tNA\t76\t354958\t5372840509
2026-08-26T14:58:38Z\t36\trequest\t40966\t5907808\tNA\t36\t1299308\t5466750976
2026-08-26T14:58:39Z\t37\trequest\t40966\t6311520\tNA\t36\t1267910\t5807601091
2026-08-26T14:58:40Z\t38\trequest\t40966\t6619232\tNA\t38\t1225361\t5807601091
2026-08-26T14:58:41Z\t39\trequest\t40966\t6920736\tNA\t37\t1261908\t5844301251
2026-08-26T14:58:42Z\t40\trequest\t40966\t7147312\tNA\t36\t1260246\t5923080765
2026-08-26T14:58:43Z\t41\trequest\t40966\t7359680\tNA\t38\t1225366\t5923080765
2026-08-26T14:58:44Z\t42\trequest\t40966\t7766928\tNA\t40\t1170620\t5923080765
2026-08-26T14:58:46Z\t43\trequest\t40966\t7387232\tNA\t37\t1256736\t6077085123
2026-08-26T14:58:47Z\t44\trequest\t40966\t7410416\tNA\t36\t1266336\t6110178181
2026-08-26T14:58:48Z\t45\trequest\t40966\t7623312\tNA\t37\t1258322\t6186724229
